ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10360,EDHS,708,307S,Lecture,"1","Randall Robey","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Disorders of Fluency","",Closed,31,25,0,""
10361,EDHS,709,307T,Lecture,"3","Barbara Braddock","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Disorders of Voice","",Open,2,25,0,""
10362,EDHS,729,3070,Lecture,"3","Derick Williams","MoTuWeThFr 8:00AM - 10:45AM","Ruffner Hall 281","07/20/2009 - 08/07/2009","","","","","","","","","","","","","Essentials of Counseling","",Closed,9,25,0,""
10363,EDHS,733,307U,Lecture,"3","Harriet Glosoff","MoTuTh 8:30AM - 1:50PM","Ruffner Hall 283","05/18/2009 - 06/06/2009","","","","","","","","","","","","","Ethical-Legal Aspects of Cslg","",Closed,8,25,0,""
10364,EDHS,750,3073,Independent Study,"1 - 6","Martin Block","TBA","TBA","06/29/2009 - 07/17/2009","","","","","","","","","","","","","Practicum","",Closed,1,25,0,""
10365,EDHS,758,3120,Lecture,"3","Susan Saliba","MoTuWeThFr 9:00AM - 12:00PM","Old Medical School Lab","06/08/2009 - 07/10/2009","","","","","","","","","","","","","Anatomical Bases of Sports Med","",Closed,18,25,0,""
10366,EDHS,793,3418,Independent Study,"1 - 6","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Independent Study","",Closed,0,15,0,""
10367,EDHS,793,3419,Independent Study,"1 - 6","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Independent Study","",Closed,0,15,0,""
10368,EDHS,812,305G,Lecture,"3","Barbara Braddock, LaVae Hoffman","MoTuWeThFr 6:00PM - 9:15PM","Ruffner Hall G004B","06/08/2009 - 06/17/2009","Staff","MoTuWeThFr 12:00AM - 12:00AM","TBA","06/08/2009 - 06/17/2009","","","","","","","","","Disord Comm Based-Cog Dys","",Closed,31,35,0,""
10369,EDHS,815,3420,Independent Study,"1 - 6","Jane Hilton","TBA","TBA","07/20/2009 - 08/07/2009","","","","","","","","","","","","","Clinical Seminars","",Closed,11,40,0,""
10370,EDHS,817,3423,Independent Study,"1 - 6","Jane Hilton","MoTuWeThFr 8:00AM - 5:00PM","TBA","07/20/2009 - 08/07/2009","","","","","","","","","","","","","Clinical Externship - Schools","",Open,29,35,0,""
10373,EDHS,870,3066,Lecture,"3","Ronald Reeve","TBA","TBA","06/29/2009 - 07/17/2009","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,8,25,0,""
10372,EDHS,870,3122,Lecture,"3","Lisa Locke-Downer","TBA","TBA","06/08/2009 - 06/26/2009","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,4,15,0,""
10374,EDHS,870,3601,Lecture,"1","Peter Sheras","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,5,15,0,""
10375,EDHS,870,3602,Lecture,"2","Dewey Cornell","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 175","06/29/2009 - 07/17/2009","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,5,15,0,""
10376,EDHS,870,3603,Lecture,"3","Edith Lawrence","TBA","TBA","06/08/2009 - 06/26/2009","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,0,15,0,""
10377,EDHS,897,307D,Independent Study,"3","Filip Loncke","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Directed Res & Master's Thesis","",Closed,0,1,0,""
10378,EDHS,897,307M,Independent Study,"3","Jane Hilton","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Directed Res & Master's Thesis","",Closed,0,1,0,""
10379,EDHS,897,307P,Independent Study,"3","Martin Block","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Directed Res & Master's Thesis","",Closed,3,1,0,""
10380,EDHS,899,3429,Independent Study,"3 - 6","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Masters Thesis","",Closed,0,20,0,""
10381,EDHS,997,3433,Independent Study,"1 - 12","Peter Sheras","TBA","TBA","06/08/2009 - 06/26/2009","","","","","","","","","","","","","Internship","",Closed,0,10,0,""
10383,EDHS,999,3436,Independent Study,"1 - 12","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Doctoral Dissertation","",Open,8,25,0,""
11486,EDIS,201,307H,Lecture,"3","Eleanor Wilson","MoTuWeThFr 8:00AM - 11:00AM","TBA","05/18/2009 - 06/05/2009","","","","","","","","","","","","","Teaching as a Profession","",Open,18,30,0,""
10384,EDIS,201,3012,Lecture,"3","Stephen Plaskon","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 223","05/18/2009 - 06/05/2009","Staff","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 223","05/18/2009 - 06/05/2009","","","","","","","","","Teaching as a Profession","",Open,23,60,0,""
10387,EDIS,287,301M,Lecture,"3","Staff","MoTuWeThFr 9:00AM - 10:15AM","TBA","07/09/2009 - 08/06/2009","Staff","MoTuWeThFr 3:30PM - 4:30PM","TBA","07/09/2009 - 08/06/2009","","","","","","","","","Reading, Writing, Reasoning","",Open,22,35,0,""
10385,EDIS,287,301N,Lecture,"3","Abigail Arnold","MoTuWeThFr 9:00AM - 10:15AM","TBA","07/09/2009 - 08/06/2009","Staff","MoTuWeThFr 3:30PM - 4:30PM","TBA","07/09/2009 - 08/06/2009","","","","","","","","","Reading, Writing, Reasoning","",Open,22,35,0,""
10386,EDIS,287,302C,Lecture,"3","Staff","MoTuWeThFr 9:00AM - 10:15AM","TBA","07/09/2009 - 08/06/2009","Penny Bowles","MoTuWeThFr 3:30PM - 4:30PM","TBA","07/09/2009 - 08/06/2009","","","","","","","","","Reading, Writing, Reasoning","",Open,18,35,0,""
11487,EDIS,288,307N,Independent Study,"1","Eleanor Wilson","MoTuWeThFr 11:00AM - 12:00PM","TBA","05/18/2009 - 06/05/2009","","","","","","","","","","","","","Field Experience","",Open,18,70,0,""
10388,EDIS,288,3014,Independent Study,"1","Stephen Plaskon","MoTuWeThFr 11:00AM - 12:00PM","Ruffner Hall 223","05/18/2009 - 06/05/2009","Staff","MoTuWeThFr 11:00AM - 12:00PM","Ruffner Hall 223","05/18/2009 - 06/05/2009","","","","","","","","","Field Experience","",Open,23,70,0,""
10389,EDIS,302,305T,Lecture,"3","Elizabeth Tuckwiller","MoTuWeThFr 11:15AM - 2:30PM","Ruffner Hall 281","06/29/2009 - 07/17/2009","","","","","","","","","","","","","Exceptional Learners","",Closed,8,30,0,""
10390,EDIS,365,6898,Lecture,"1","Jerry Moore","MoTuWeThFr 8:00AM - 5:00PM","TBA","06/28/2009 - 08/01/2009","","","","","","","","","","","","","Seminar in Nat'l Government","",Closed,8,30,0,""
10391,EDIS,500,305U,Lecture,"3","Elizabeth Tuckwiller","MoTuWeThFr 11:15AM - 2:30PM","Ruffner Hall 281","06/29/2009 - 07/17/2009","","","","","","","","","","","","","Exceptional Learner","",Closed,8,35,0,""
10392,EDIS,500,6640,Lecture,"3","Kathy Dowd","MoWeFr 10:00AM - 1:00PM","TBA","06/24/2009 - 07/29/2009","","","","","","","","","","","","","Exceptional Learner","",Open,11,24,0,""
11443,EDIS,500,6900,Lecture,"3","Staff","TBA","TBA","TBA","","","","","","","","","","","","","Exceptional Learner","",Closed,18,0,0,""
11409,EDIS,500W,6894,Lecture,"3","John Simpson","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Exceptional Learner","",Open,12,24,0,""
10393,EDIS,502,307W,Lecture,"3","Susan Mintz","MoTuWeThFr 11:15AM - 2:30PM","Ruffner Hall 241","06/29/2009 - 07/17/2009","","","","","","","","","","","","","Inst & Assessment","",Closed,10,35,0,""
10394,EDIS,503,307X,Lecture,"3","Susan Mintz","MoTuWeThFr 8:00AM - 10:45AM","Ruffner Hall 223","07/20/2009 - 08/07/2009","","","","","","","","","","","","","Curriculum & Management","",Closed,9,35,0,""
11410,EDIS,504,6641,Lecture,"3","Michele Brigham","Sa 8:00AM - 5:00PM","TBA","05/16/2009 - 07/11/2009","","","","","","","","","","","","","Assmnt Techniques:Except Indiv","",Open,14,24,0,""
11411,EDIS,505,6642,Lecture,"3","Katrina Maynard","TBA","TBA","07/08/2009 - 08/05/2009","","","","","","","","","","","","","Behavior Management","",Closed,24,24,0,""
11412,EDIS,510W,6651,Lecture,"1","Elizabeth Potts","TBA","TBA","07/06/2009 - 07/19/2009","","","","","","","","","","","","","Stud W/ Emot Dis & Behav Prob","",Closed,28,24,0,""
11413,EDIS,511W,6650,Lecture,"1","Elizabeth Potts","TBA","TBA","06/08/2009 - 06/21/2009","","","","","","","","","","","","","Char. Of Learning Disabilities","",Open,19,24,0,""
11414,EDIS,512W,6652,Lecture,"1","Elizabeth Potts","TBA","TBA","07/20/2009 - 08/02/2009","","","","","","","","","","","","","Char Intellectual Disabilities","",Open,18,24,0,""
10395,EDIS,513,3018,Lecture,"3","Martha Snell","MoTu 4:00PM - 6:40PM","Ruffner Hall 281","05/18/2009 - 07/08/2009","","","","","","","","","","","","","Charact/Severe Disabilities","",Closed,4,25,0,""
10396,EDIS,521,3208,Lecture,"3","Stephen Plaskon","MoTuWeThFr 11:15AM - 2:30PM","Ruffner Hall 223","06/08/2009 - 06/26/2009","","","","","","","","","","","","","Intro to Language Development","",Open,8,30,0,""
10397,EDIS,548,303M,Lecture,"3","Ruth Ferree","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 241","06/29/2009 - 07/17/2009","","","","","","","","","","","","","Teaching Modern Lang:Sec","",Closed,4,20,0,""
10399,EDIS,589,6627,Independent Study,"3","Kristi Jemtegaard","FrSa 5:00PM - 9:00PM","TBA","05/15/2009 - 06/17/2009","","","","","","","","","","","","","Selected Topics","",Open,6,24,0,""
10398,EDIS,589,8150,Independent Study,"3","Beth Estill","MoTh 4:00PM - 8:30PM","TBA","05/11/2009 - 05/15/2009","","","","","","","","","","","","","Selected Topics","",Open,0,35,0,""
11266,EDIS,589,8153,Independent Study,"1 - 2","Emily Bellamy","MoTuFr 8:30AM - 3:30PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Selected Topics","",Open,25,30,0,""
11495,EDIS,589A,6195,Lecture,"1 - 3","Raymond Jones","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Rdg Comprehension Strategies","",Open,15,35,0,""
11494,EDIS,589A,6196,Lecture,"1 - 3","Raymond Jones","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Rdg Comprehension Strategies","",Open,10,35,0,""
11445,EDIS,589A,6630,Lecture,"1 - 3","Kristen McAuliffe","TuWe 8:30AM - 4:30PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Rdg Comprehension Strategies","",Closed,25,0,0,""
11444,EDIS,589A,6631,Lecture,"1 - 3","Kristen McAuliffe","MoTuWe 8:30AM - 3:30PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Rdg Comprehension Strategies","",Closed,17,0,0,""
11226,EDIS,589A,6878,Lecture,"1 - 3","Kristen McAuliffe","ThFr 8:30AM - 4:30PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Rdg Comprehension Strategies","",Open,11,30,0,""
11373,EDIS,589W,6893,Lecture,"2","Laurie Alderman","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Port.,Rubrics&Authentic Assess","",Open,9,24,0,""
10401,EDIS,590,301U,Lecture,"3","Patricia Harder","MoTuWeThFr 9:00AM - 4:00PM","Ruffner Hall 283","06/22/2009 - 07/02/2009","","","","","","","","","","","","","Early Reading Development","",Open,9,15,0,""
10400,EDIS,590,3127,Lecture,"6","Jessica Matthews Meth","MoTuWeThFr 9:00AM - 4:00PM","Ruffner Hall 283","06/22/2009 - 07/17/2009","","","","","","","","","","","","","Early Reading Development","",Closed,10,15,0,""
11229,EDIS,590,6193,Lecture,"3","Andrea Blount","MoTuWeThFr 8:00AM - 12:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Early Reading Development","",Open,13,30,0,""
11220,EDIS,590,6876,Lecture,"3","Sarah Brubaker","MoTuWeThFr 9:00AM - 3:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Early Reading Development","",Open,23,30,0,""
11228,EDIS,590,6877,Lecture,"6","Claire Grossi","MoTuWeThFr 8:30AM - 1:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Early Reading Development","",Open,11,30,0,""
10402,EDIS,590,7203,Lecture,"3","Patterson Cunningham","TuWeTh 8:30AM - 4:00PM","TBA","08/04/2009 - 08/13/2009","","","","","","","","","","","","","Early Reading Development","",Open,23,30,0,""
10403,EDIS,590,7207,Lecture,"3","Paula Jones","MoTuWeTh 9:00AM - 3:00PM","TBA","06/22/2009 - 07/02/2009","","","","","","","","","","","","","Early Reading Development","",Open,15,20,0,""
11230,EDIS,590W,6188,Lecture,"3","Kimberly Warburton","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Early Reading Development","",Open,18,30,0,""
11231,EDIS,590W,6189,Lecture,"3","Kimberly Warburton","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Early Reading Development","",Open,0,30,0,""
10405,EDIS,591,3003,Independent Study,"1 - 6","Margo Figgins","MoTuWeThFr 1:00PM - 3:45PM","Ruffner Hall 173","07/10/2009 - 07/29/2009","","","","","","","","","","","","","Internship:Science","",Closed,7,21,0,""
10404,EDIS,591,3103,Independent Study,"1 - 6","Margo Figgins","MoTuWeThFr 1:00PM - 3:45PM","Ruffner Hall 173","06/22/2009 - 07/08/2009","","","","","","","","","","","","","Internship:Science","",Closed,8,21,0,""
10406,EDIS,713,3049,Lecture,"3","Colleen Thoma","MoTu 7:20PM - 10:00PM","Ruffner Hall 227A","05/18/2009 - 07/08/2009","","","","","","","","","","","","","Secondary/Voc Trans Skills","",Closed,5,25,0,""
11415,EDIS,713,6643,Lecture,"3","Tessie Rose","ThFrSa 5:30PM - 9:00PM","TBA","05/14/2009 - 06/06/2009","","","","","","","","","","","","","Secondary/Voc Trans Skills","",Open,14,24,0,""
11232,EDIS,770,6190,Lecture,"3","Christine Macwilliams","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Foundations of Rdg Instruction","",Open,17,30,0,""
11233,EDIS,770,6871,Lecture,"3","Sharon Seeger","MoTuWeThFr 8:30AM - 12:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Foundations of Rdg Instruction","",Open,21,30,0,""
10407,EDIS,770,7205,Lecture,"3","Debra Buck","MoTuWeTh 4:30PM - 9:00PM","TBA","07/27/2009 - 08/13/2009","","","","","","","","","","","","","Foundations of Rdg Instruction","",Open,20,30,0,""
11234,EDIS,771,6192,Lecture,"3","Agnes Craft","MoTuWeThFr 9:00AM - 1:30PM","TBA","06/22/2009 - 08/06/2009","","","","","","","","","","","","","Content Area Reading","",Open,26,30,0,""
11235,EDIS,771,6873,Lecture,"3","Mary Kheradmand","TuTh 4:30PM - 8:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Content Area Reading","",Open,24,30,0,""
11300,EDIS,771,7215,Lecture,"3","Laura Darcy","MoTuWeThFr 9:00AM - 3:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Content Area Reading","",Open,8,20,0,""
10408,EDIS,771,7912,Lecture,"3","Ronald Diss","MoTuWeThSa 4:00PM - 9:00PM","TBA","06/24/2009 - 07/15/2009","","","","","","","","","","","","","Content Area Reading","",Open,19,25,0,""
11236,EDIS,771W,6184,Lecture,"3","Amy Heiman","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Reading in the Content Areas","",Open,21,30,0,""
11237,EDIS,771W,6185,Lecture,"3","Kristi Gacek","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Reading in the Content Areas","",Open,20,30,0,""
11238,EDIS,772,6872,Lecture,"3","Alison Meadows","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,18,30,0,""
10412,EDIS,772,7204,Lecture,"3","Alisa Smith","MoTuWeTh 8:30AM - 4:00PM","TBA","06/29/2009 - 07/09/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,16,20,0,""
11239,EDIS,772,7211,Lecture,"3","Caroline Goddard","MoTu 8:30AM - 1:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,20,30,0,""
11496,EDIS,772,7216,Lecture,"3","Laura Darcy","MoTuThFr 9:00AM - 4:00PM","TBA","07/07/2009 - 07/17/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,19,25,0,""
11446,EDIS,772,7218,Lecture,"3","Alisa Smith","TBA","TBA","07/28/2009 - 08/06/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,22,25,0,""
10409,EDIS,772,7911,Lecture,"3","Amy Schirmer","MoTuWeTh 2:00PM - 6:30PM","TBA","05/19/2009 - 07/30/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,22,25,0,""
10410,EDIS,772,8151,Lecture,"3","Beth Estill","MoWeFr 9:00AM - 4:00PM","TBA","07/27/2009 - 08/07/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,31,35,0,""
10411,EDIS,772,8152,Lecture,"3","Barbara Wells","MoTuWeTh 8:00AM - 3:00PM","TBA","06/15/2009 - 06/25/2009","","","","","","","","","","","","","Word Study: Language Structure","",Closed,20,25,0,""
11241,EDIS,772W,6186,Lecture,"3","Kristi Gacek","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,23,30,0,""
11240,EDIS,772W,6187,Lecture,"3","Heather Canty","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Word Study: Language Structure","",Open,0,30,0,""
10414,EDIS,773,3212,Independent Study,"3","Latisha Hayes","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 121A","06/29/2009 - 07/17/2009","Staff","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 121B","06/29/2009 - 07/17/2009","Staff","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 187","06/29/2009 - 07/17/2009","","","","","Practicum in Reading Diagnosis","",Closed,10,25,0,""
10418,EDIS,773,6625,Independent Study,"3","Carrie Simkin","MoTuWeTh 7:30AM - 2:30PM","TBA","07/06/2009 - 07/23/2009","","","","","","","","","","","","","Practicum in Reading Diagnosis","",Closed,39,30,0,""
10416,EDIS,773,7202,Independent Study,"3","Julie Gray","MoTuWeTh 12:30PM - 3:30PM","TBA","06/29/2009 - 07/23/2009","","","","","","","","","","","","","Practicum in Reading Diagnosis","",Closed,25,35,0,""
10413,EDIS,773,7902,Independent Study,"3","Jeradi Cohen","MoTuWeTh 12:00PM - 3:00PM","TBA","05/28/2009 - 06/23/2009","","","","","","","","","","","","","Practicum in Reading Diagnosis","",Open,28,30,0,""
10417,EDIS,773,8130,Independent Study,"3","Susan Thacker-Gwaltney","MoTh 12:00PM - 3:00PM","TBA","06/29/2009 - 07/23/2009","","","","","","","","","","","","","Practicum in Reading Diagnosis","",Closed,21,30,0,""
10419,EDIS,774,3213,Lecture,"3","Latisha Hayes","MoTuWeThFr 11:15AM - 2:30PM","Ruffner Hall 121A","06/29/2009 - 07/17/2009","Staff","MoTuWeThFr 11:00AM - 2:30PM","Ruffner Hall 121B","06/29/2009 - 07/17/2009","Staff","MoTuWeThFr 11:00AM - 2:30PM","Ruffner Hall 187","06/29/2009 - 07/17/2009","","","","","Practicum in Remedial Reading","",Closed,10,25,0,""
10424,EDIS,774,6626,Lecture,"3","Carrie Simkin","MoTuWeTh 7:30AM - 2:30PM","TBA","07/06/2009 - 07/23/2009","","","","","","","","","","","","","Practicum in Remedial Reading","",Closed,39,30,0,""
10422,EDIS,774,7201,Lecture,"3","Julie Gray","MoTuWeTh 8:30AM - 11:30AM","TBA","06/29/2009 - 07/23/2009","","","","","","","","","","","","","Practicum in Remedial Reading","",Closed,25,35,0,""
10420,EDIS,774,7903,Lecture,"3","Jeradi Cohen","MoTuWeTh 8:00AM - 11:00AM","TBA","05/28/2009 - 06/23/2009","","","","","","","","","","","","","Practicum in Remedial Reading","",Open,28,30,0,""
10423,EDIS,774,8131,Lecture,"3","Susan Thacker-Gwaltney","MoWe 8:00AM - 11:00AM","TBA","06/29/2009 - 07/24/2009","","","","","","","","","","","","","Practicum in Remedial Reading","",Closed,21,30,0,""
10426,EDIS,788,304Z,Independent Study,"3","Ruth Ferree","MoTuWeThFr 12:30PM - 3:30PM","Ruffner Hall 241","05/18/2009 - 06/05/2009","","","","","","","","","","","","","Field Project","",Closed,23,10,0,""
10425,EDIS,788,3002,Independent Study,"3","Stephanie Van Hover","MoTuWeThFr 12:30PM - 3:30PM","Ruffner Hall 241","05/18/2009 - 06/05/2009","","","","","","","","","","","","","Field Project","",Closed,31,20,0,""
10428,EDIS,789,305F,Independent Study,"1 - 6","Staff","TBA","TBA","07/20/2009 - 08/07/2009","","","","","","","","","","","","","Practicum:Special Education","",Closed,2,20,0,""
10427,EDIS,789,3064,Independent Study,"1 - 6","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Practicum:Special Education","",Closed,2,20,0,""
10430,EDIS,793,301R,Independent Study,"1 - 6","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Independent Study","",Closed,1,15,0,""
10429,EDIS,793,3044,Independent Study,"1 - 6","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Independent Study","",Open,4,15,0,""
10431,EDIS,809,301F,Lecture,"1 - 12","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Spec Educ Doctoral Internship","",Closed,0,15,0,""
11506,EDIS,882,615G,Lecture,"3","Debra Delozier","TuWeThSa 8:30AM - 5:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Curriculum: Advanced Theory","",Open,25,35,0,""
11504,EDIS,891,301K,Independent Study,"3 - 6","Stephen Plaskon","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Field Project","",Open,3,10,0,""
11507,EDIS,891,615E,Independent Study,"3 - 6","Megan Murray","Sa 9:00AM - 5:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Field Project","",Open,29,30,0,""
11533,EDIS,897,306D,Independent Study,"1 - 12","Staff","TBA","TBA","TBA","","","","","","","","","","","","","Master's Thesis","",Open,1,15,0,""
10432,EDIS,999,3449,Independent Study,"1 - 12","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Doctoral Dissertation","",Closed,18,15,0,""
11424,EDLF,345,6644,Lecture,"3","John Simpson","We 6:00PM - 9:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Teaching With Technology","",Open,12,24,0,""
10433,EDLF,427,304H,Lecture,"3","Diane Whaley","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 311","05/18/2009 - 06/05/2009","","","","","","","","","","","","","Adult Development","",Open,1,10,0,""
10434,EDLF,493,304C,Independent Study,"1 - 12","Staff","TBA","TBA","05/18/2009 - 08/07/2009","","","","","","","","","","","","","Independent Study","",Closed,1,10,0,""
10435,EDLF,586,6606,Lecture,"3","John Bunch","FrSa 5:00PM - 9:15PM","TBA","05/29/2009 - 06/27/2009","","","","","","","","","","","","","Museums and Education","",Closed,25,24,0,""
11302,EDLF,589,203G,Independent Study,"1 - 6","Staff","TBA","TBA","TBA","","","","","","","","","","","","","Selected Topics","",Open,18,35,0,""
11301,EDLF,589,203M,Independent Study,"1 - 6","Staff","TBA","TBA","TBA","","","","","","","","","","","","","Selected Topics","",Open,27,35,0,""
10438,EDLF,589,3078,Independent Study,"1 - 6","Carolyn Callahan","MoTuWeThFr 8:00AM - 12:00PM","Ruffner Hall 111","06/22/2009 - 06/26/2009","","","","","","","","","","","","","Selected Topics","",Closed,0,15,0,""
10439,EDLF,589,3079,Independent Study,"1 - 6","Holly Hertberg","MoTuWeThFr 1:00PM - 4:00PM","Ruffner Hall 111","06/22/2009 - 06/26/2009","","","","","","","","","","","","","Selected Topics","",Closed,0,15,0,""
10437,EDLF,589,3217,Independent Study,"3","Alfred Butler","MoTuWeThFr 8:30AM - 3:00PM","Ruffner Hall 227A","06/22/2009 - 06/26/2009","","","","","","","","","","","","","Selected Topics","",Closed,3,15,0,""
11539,EDLF,589,6133,Independent Study,"1 - 6","Alfred Butler","MoTuWeThFr 12:00AM - 12:00AM","TBA","06/22/2009 - 07/02/2009","","","","","","","","","","","","","Selected Topics","",Open,17,25,0,""
11519,EDLF,589,6134,Independent Study,"1 - 6","Sara Dexter","TBA","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Selected Topics","",Open,11,25,0,""
11570,EDLF,589,6135,Independent Study,"1 - 6","Staff","MoTuWeTh 12:00AM - 12:00AM","TBA","07/19/2009 - 07/30/2009","","","","","","","","","","","","","Selected Topics","",Open,9,100,0,""
10436,EDLF,589,6587,Independent Study,"3","Amy Scott","FrSa 5:00PM - 9:00PM","TBA","06/26/2009 - 08/08/2009","","","","","","","","","","","","","Selected Topics","",Open,29,30,0,""
10441,EDLF,589,6607,Independent Study,"3","Joseph Drew","FrSa 5:00PM - 9:15PM","TBA","06/05/2009 - 07/11/2009","","","","","","","","","","","","","Selected Topics","",Closed,9,24,0,""
11267,EDLF,589,6608,Independent Study,"1 - 6","Elizabeth Harper","MoWe 5:00PM - 9:15PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Selected Topics","",Open,10,30,0,""
10440,EDLF,589,6609,Independent Study,"3","Joseph Esposito","MoWe 5:00PM - 9:15PM","TBA","06/29/2009 - 08/05/2009","","","","","","","","","","","","","Selected Topics","",Open,7,24,0,""
10444,EDLF,589,6800,Independent Study,"1","Russell Grieger","FrSa 4:30PM - 8:30PM","TBA","07/10/2009 - 07/18/2009","","","","","","","","","","","","","Selected Topics","",Open,13,24,0,""
10445,EDLF,589,6801,Independent Study,"1","Russell Grieger","FrSa 4:30PM - 8:00PM","TBA","07/11/2009 - 07/17/2009","","","","","","","","","","","","","Selected Topics","",Open,14,24,0,""
11244,EDLF,589,6802,Independent Study,"1 - 6","Russell Grieger","FrSa 4:30PM - 10:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Selected Topics","",Open,0,30,0,""
11243,EDLF,589,6803,Independent Study,"1 - 6","Russell Grieger","FrSa 9:00AM - 4:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Selected Topics","",Open,1,30,0,""
10442,EDLF,589,7290,Independent Study,"3","Janice Marston","FrSa 8:30AM - 4:30PM","TBA","05/29/2009 - 07/25/2009","","","","","","","","","","","","","Selected Topics","",Open,15,30,0,""
11242,EDLF,589,7294,Independent Study,"1 - 6","Zahrl Schoeny","FrSa 9:00AM - 4:00PM","TBA","05/11/2009 - 08/06/2009","","","","","","","","","","","","","Selected Topics","",Open,0,30,0,""
10443,EDLF,589,8100,Independent Study,"3","Deran Whitney","FrSa 4:30PM - 9:30PM","TBA","06/19/2009 - 07/11/2009","","","","","","","","","","","","","Selected Topics","",Closed,26,30,0,""
