ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10098,SPAN,2010,001,Lecture,"3","Benjamin Romero Salado","MoTuWeThFrSa 9:00am - 3:30pm","New Cabell Hall 209","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Intermediate Spanish","",Open,6,18,0,"Further develops the listening, speaking, reading and writing skills. SPAN 2010 enables students to successfully perform linguistic tasks that allow them to communicate in everyday situations (e.g., narrating present, past and future activities, and expressing hopes, desires, and requests). Students also read journalistic and literary selections designed for Spanish-speaking audiences. Three class hours. Laboratory work is required. Followed by SPAN 2020. Prerequisite: Passing grade in SPAN 1020 or 1060; a score of 520-590 on the SAT II test; 326-409 on the UVa placement test; or permission of the department."
10135,SPAN,2010,002,Lecture,"3","Jessica Marroquin","MoTuWeThFrSa 9:00am - 3:30pm","New Cabell Hall 036","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Intermediate Spanish","",Open,8,18,0,"Further develops the listening, speaking, reading and writing skills. SPAN 2010 enables students to successfully perform linguistic tasks that allow them to communicate in everyday situations (e.g., narrating present, past and future activities, and expressing hopes, desires, and requests). Students also read journalistic and literary selections designed for Spanish-speaking audiences. Three class hours. Laboratory work is required. Followed by SPAN 2020. Prerequisite: Passing grade in SPAN 1020 or 1060; a score of 520-590 on the SAT II test; 326-409 on the UVa placement test; or permission of the department."
10107,STAT,1601,001,Lecture,"3","Evan Bagley","MoTuWeThFrSa 10:00am - 4:00pm","New Cabell Hall 364","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Introduction to Data Science with R","",Closed,20,20,0,"This course provides an introduction to the process of collecting, manipulating, exploring, analyzing, and displaying data using the statistical software R. The collection of elementary statistical analysis techniques introduced will be driven by questions derived from the data. The data used in this course will generally follow a common theme. No prior knowledge of programming, data science, or statistics is required."
10099,STS,2500,001,Lecture,"3","Patricia Click","MoTuWeThFrSa 10:00am - 3:30pm","Materials Science Bldg 171","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Science and Technology in Social and Global Context","World's Fairs, Ethics, and Emerging Technologies",Open,8,20,0,"This course invites students to explore the implications of STS core concepts within a specific topical or disciplinary area, drawing out the implications of STS 1500 in depth. The course explores the social and global context of engineering, science and technology. Although writing and speaking skills are emphasized, more attention is given to course content and the students' analytical abilities. Prerequisites: STS 1500 or an equivalent STS course."
10100,STS,2500,002,Lecture,"3","Benjamin Laugelli","MoTuWeThFrSa 9:30am - 2:30pm","Thornton Hall A120","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Science and Technology in Social and Global Context","The LEGO Course: Engineering Design and Values",Closed,24,25,0,"This course invites students to explore the implications of STS core concepts within a specific topical or disciplinary area, drawing out the implications of STS 1500 in depth. The course explores the social and global context of engineering, science and technology. Although writing and speaking skills are emphasized, more attention is given to course content and the students' analytical abilities. Prerequisites: STS 1500 or an equivalent STS course."
10101,STS,2500,003,Lecture,"3","Robert Powers","MoTuWeThFrSa 9:30am - 3:30pm","Clark Hall 102","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Science and Technology in Social and Global Context","American Health Care: Challenges and Opportunities",Open,11,25,0,"This course invites students to explore the implications of STS core concepts within a specific topical or disciplinary area, drawing out the implications of STS 1500 in depth. The course explores the social and global context of engineering, science and technology. Although writing and speaking skills are emphasized, more attention is given to course content and the students' analytical abilities. Prerequisites: STS 1500 or an equivalent STS course."
10118,STS,2500,004,Lecture,"3","Hannah Rogers","MoTuWeThFrSa 9:00am - 3:00pm","Contact Department","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Science and Technology in Social and Global Context","A Sense of Place",Open,4,20,0,"This course invites students to explore the implications of STS core concepts within a specific topical or disciplinary area, drawing out the implications of STS 1500 in depth. The course explores the social and global context of engineering, science and technology. Although writing and speaking skills are emphasized, more attention is given to course content and the students' analytical abilities. Prerequisites: STS 1500 or an equivalent STS course."
10102,STS,2740,001,Lecture,"3","Michael Gorman","MoTuWeThFrSa 10:00am - 4:00pm","New Cabell Hall 485","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Earth Systems Technology and Management","",Open,6,15,0,"Introduces students to earth systems technology and management, and related concepts such as industrial ecology (the objective, multidisciplinary study of industrial and economic systems and their linkages with fundamental natural systems).  The requirements of this course include regular and prepared participation in class and discussions, two semester projects, homework as assigned, and substantial reading and analysis of case studies and articles.  Additionally, students will become familiar with design methodologies, and apply those methodologies to case studies as part of a class project.  Prerequisite: STS 1500 or equivalent."
10104,WGS,3210,001,Lecture,"3","Bonnie Hagerman","MoTuWeThFrSa 10:00am - 3:00pm","New Cabell Hall 115","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Gender, Sport and Film","",Open,7,20,0,"This course will examine how film has portrayed women's sports and female athletes. We will explore how well the film industry has documented the history of women's sports, issues important to female athletes such as race, sexuality, equality and issues of femininity, and we will look to see how well these productions stack up against films portraying male athletes and men's sports."
10105,WGS,4800,001,SEM,"3","Lisa Speidel","MoTuWeThFrSa 10:00am - 3:00pm","New Cabell Hall 168","01/02/2020 - 01/11/2020","","","","","","","","","","","","","Gender-Based Violence","",Open,28,30,0,"This course begins by investigating how scholars from a wide array of disciplines define gender-based violence (GBV), its prevalence, causes, and consequences. Next, we focus on several areas where gender -based violence is pervasive, such as universities, poor neighborhoods, during war, and in the global economy. The final section of the course examines responses to GBV by health care providers, feminists, and governments.
Prerequisite: 3rd or 4th year student"
