Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2025 Summer,HR,5050,Org Change & Development,019929,"Runyon,Nicole",701,12331,Continuing & Prof Studies,2.46,8,0,4,1,0,0,0,0,0,0,3
2025 Summer,EDIS,6710,Rdng/Wrtng Found Divrse Lrners,009522,"Hayes,Latisha L.",502,12752,School of Education and HumanDev,3.85,15,0,9,5,1,0,0,0,0,0,0
2025 Summer,PHYS,2010,Principles of Physics 1,030809,"Yoshida,Atsushi",100,10746,College & Graduate Arts & Sci,3.22,38,2,5,8,6,11,1,1,1,3,0
2025 Summer,DS,5003,Healthcare Data Science,047408,"Wernz,Christian",001,12251,School of Data Science,4.00,16,2,14,0,0,0,0,0,0,0,0
2025 Summer,EDIS,7220,Intro to Gifted,009709,"Missett,Tracy",500,11242,School of Education and HumanDev,3.42,9,0,4,1,0,1,3,0,0,0,0
2025 Summer,ISCP,4991,Capstone Project II,020318,"Plunkett,Ann Marie",101,12292,Continuing & Prof Studies,3.86,16,4,8,2,1,1,0,0,0,0,0
2025 Summer,CHE,2215,Material and Energy Balances,005438,"Prpich,George",001,12221,Engineering & Applied Science,3.51,18,0,9,4,1,3,0,0,0,0,1
2025 Summer,EDLF,5011,Adolescent Learning & Develop,039443,"Vitiello,Ginny",001,11185,School of Education and HumanDev,3.92,17,0,15,1,0,1,0,0,0,0,0
2025 Summer,APMA,2130,Ordinary Differentl Equations,001145,"Morris,Diana",001,12206,Engineering & Applied Science,3.53,39,1,16,7,5,6,1,2,1,0,0
2025 Summer,PHS,5815,Social Determinants of Health,042512,"Kelly,Kelsie Denee",501,12098,Medical School - BIMS/PHS,3.80,6,0,2,4,0,0,0,0,0,0,0
