TermDesc,Subject,Catalog Number,Class Title,CourseID,Primary Instructor Name,ClassSection,ClassNum,ClassAcademicGroup,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW,LEVEL
2021 Spring,PLAN,3040,Metropolis,044377,"Sewell,Jessica Ellen",001,10074,ARCH,3.71,30,0,9,15,6,0,0,0,0,0,0,UGRD
2021 Spring,PLAN,3050,Planning Methods,031281,"Cockrell,William John Cole",001,10023,ARCH,3.98,17,4,12,1,0,0,0,0,0,0,0,UGRD
2021 Spring,PLAN,3860,Cities and Nature,042846,"Beatley,Timothy",001,10169,ARCH,3.73,51,0,29,11,9,0,0,0,0,0,2,UGRD
2021 Spring,PLAN,5200,Real Estate Develop Process I,045045,"Missel,Frederick Allen",001,10107,ARCH,3.86,11,0,6,5,0,0,0,0,0,0,0,GRAD
2021 Spring,PLAN,5230,Des Dimensions of Real Estate,045046,"Petrus,Michael R.",001,10193,ARCH,,,0,6,3,0,0,1,0,0,0,0,GRAD
2021 Spring,PLAN,5300,Preservation Planning,031329,"Keller,Genevieve Pace",001,18998,ARCH,,,4,4,2,0,0,0,0,0,0,0,GRAD
2021 Spring,PLAN,5600,Land Use and Growth Management,031355,"Juday,Luke J",001,10174,ARCH,,,0,6,2,0,0,0,0,0,0,0,GRAD
2021 Spring,PLAN,5614,Urban Strategies,045419,"El Khafif,Mona",001,10136,ARCH,,,3,1,1,0,0,0,0,0,0,0,GRAD
2021 Spring,PLAN,5710,Transportation and Environment,043109,"Mondschein,Andrew Samuel",001,18994,ARCH,3.87,12,0,9,2,0,1,0,0,0,0,0,GRAD
2021 Spring,PLAN,5740,Transportation Planning&Policy,031367,"Mondschein,Andrew Samuel",001,10091,ARCH,3.89,16,0,10,6,0,0,0,0,0,0,0,GRAD
2021 Spring,PLAN,5816,Water Sustainability,045745,"Richter,Brian Dougless",001,10195,ARCH,,,4,5,0,0,1,0,0,0,0,0,GRAD
2021 Spring,PLAN,6020,Methods of Community Research,044529,"Wilson,Barbara Brown",001,10175,ARCH,4.00,22,6,16,0,0,0,0,0,0,0,0,GRAD
2021 Spring,PLAN,6120,Digital Tech for Plan II GIS,045554,"Wilson,Beverly",001,10176,ARCH,3.81,14,4,1,9,0,0,0,0,0,0,0,GRAD
2021 Spring,PLAP,2250,American Political Tradition,031555,"Alexander,Rachel Katherine",002,20064,CGAS,3.53,12,0,3,4,3,1,1,0,0,0,0,UGRD
2021 Spring,PLAP,2250,American Political Tradition,031555,"Uzzell,Lynn E",003,20065,CGAS,3.58,15,0,5,4,3,3,0,0,0,0,0,UGRD
2021 Spring,PLAP,3370,Wksp Cntmp Amer Elect Politics,031571,"Stroupe Jr.,Kenneth Stuart",001,14094,CGAS,3.86,14,0,9,4,1,0,0,0,0,0,0,UGRD
2021 Spring,PLAP,3400,American Political Economy,044879,"Koganzon,Rita",001,12656,CGAS,3.66,17,0,5,8,2,2,0,0,0,0,0,UGRD
2021 Spring,PLAP,3400,American Political Economy,044879,"Pivonka,Evan Louis",002,20520,CGAS,3.86,22,1,12,8,1,0,0,0,0,0,0,UGRD
2021 Spring,PLAP,3500,Spec Tops: American Politics,039393,"Potter,Rachel Augustine",100,20620,CGAS,3.57,140,1,28,71,24,11,1,0,0,1,3,UGRD
2021 Spring,PLAP,3820,Civil Rights & Civil Liberties,031583,"Todd IV,James Scott",001,19955,CGAS,3.77,17,0,8,6,3,0,0,0,0,0,0,UGRD
2021 Spring,PLAP,4500,Special Topics,031588,"Kirkland,Justin Howard",001,13769,CGAS,3.96,20,4,13,3,0,0,0,0,0,0,0,UGRD
2021 Spring,PLAP,4500,Special Topics,031588,"Winter,Nicholas John Garrett",003,18549,CGAS,3.57,13,0,8,3,1,0,0,0,0,0,1,UGRD
2021 Spring,PLAP,4920,Judicial Policymaking,031623,"Todd IV,James Scott",001,19956,CGAS,3.88,13,3,6,3,1,0,0,0,0,0,0,UGRD
2021 Spring,PLAP,7500,Topics in Am Politics,041274,"Milkis,Sidney M",002,19958,CGAS,,,0,3,3,0,0,0,0,0,0,0,GRAD
2021 Spring,PLCP,2420,Politics of Modernity,031686,"Echeverri-Gent,John E",001,12565,CGAS,3.38,26,0,5,3,10,6,0,1,0,0,1,UGRD
2021 Spring,PLCP,3012,Politics of Developing Areas,031684,"Schwartz,Herman M",100,13770,CGAS,3.53,136,0,27,53,32,19,4,1,0,0,0,UGRD
2021 Spring,PLCP,3110,The Politics of Western Europe,031689,"Alexander,Gerard",100,10653,CGAS,3.54,110,0,21,40,37,8,2,1,0,0,1,UGRD
2021 Spring,PLCP,3210,Russian Politics,031692,"Lynch,Allen",001,13783,CGAS,3.62,78,4,23,28,13,5,4,0,1,0,0,UGRD
2021 Spring,PLCP,3500,Topics in Comp Politics,041289,"Alexander,Gerard",002,18553,CGAS,3.56,26,0,6,9,7,2,1,0,0,0,1,UGRD
2021 Spring,PLCP,3500,Topics in Comp Politics,041289,"Mershon,Carol A",001,18554,CGAS,3.59,15,0,3,7,4,0,1,0,0,0,0,UGRD
2021 Spring,PLCP,4140,Democracy and Dictatorship,031702,"Waldner,David A",002,21054,CGAS,3.58,12,0,5,1,4,2,0,0,0,0,0,UGRD
2021 Spring,PLCP,4500,Special Topics,031707,"Kruks-Wisner,Gabrielle Kaya",003,18647,CGAS,3.92,13,0,10,1,1,0,0,0,0,0,1,UGRD
2021 Spring,PLCP,4500,Special Topics,031707,"Vogler,Jan Pablo",007,20312,CGAS,3.82,11,2,8,0,0,0,0,0,1,0,0,UGRD
2021 Spring,PLIR,1010,International Relations,031795,"Furia,Peter Andrew",100,18560,CGAS,3.73,208,0,90,88,20,6,0,0,1,1,3,UGRD
2021 Spring,PLIR,3310,Ethics & Human Rights in Polit,031815,"Smith,Michael J",100,10660,CGAS,3.53,99,0,19,38,24,14,1,0,0,1,2,UGRD
2021 Spring,PLIR,3500,Special Topics,031819,"Alley,Joshua",002,20309,CGAS,3.66,21,0,8,9,1,2,0,1,0,0,0,UGRD
2021 Spring,PLIR,3500,Special Topics,031819,"Schon,Justin",003,20310,CGAS,3.89,24,0,20,3,0,0,0,1,0,0,0,UGRD
2021 Spring,PLIR,3500,Special Topics,031819,"White,Gerard B",004,20311,CGAS,3.73,41,0,24,7,4,5,1,0,0,0,0,UGRD
2021 Spring,PLIR,3610,European Union in World Affair,031820,"Pfefferkorn,Karl J",001,18573,CGAS,3.71,17,0,10,2,2,3,0,0,0,0,0,UGRD
2021 Spring,PLIR,4500,Special Topics,031830,"Wang,Chen",001,20746,CGAS,3.65,13,0,3,7,2,1,0,0,0,0,0,UGRD
2021 Spring,PLIR,5810,Asymmetry & International Rel,039107,"Womack,Brantly",001,12568,CGAS,,,1,3,3,1,0,0,0,0,0,1,GRAD
2021 Spring,PLPT,1010,Intro to Political Theory,031925,"Bird,Colin P",100,13794,CGAS,3.42,105,0,19,30,30,15,6,1,1,0,3,UGRD
2021 Spring,PLPT,3010,Ancient & Medieval Pol Theory,031926,"Klosko,George",100,13804,CGAS,3.44,28,0,7,8,5,5,1,2,0,0,0,UGRD
2021 Spring,PLPT,3030,Contemporary Political Thought,031928,"Idris,Murad",100,18644,CGAS,3.61,40,0,14,12,6,8,0,0,0,0,0,UGRD
2021 Spring,PLPT,3500,Special Topics in PT,040944,"Duong,Kevin",001,18645,CGAS,3.34,22,1,4,4,3,7,2,1,0,0,0,UGRD
2021 Spring,PLPT,3500,Special Topics in PT,040944,"Duong,Kevin",002,18646,CGAS,3.63,21,0,6,7,8,0,0,0,0,0,0,UGRD
2021 Spring,PLPT,4500,Special Topics,031937,"Rubenstein,Jennifer Cyd",001,13809,CGAS,3.79,12,0,5,6,1,0,0,0,0,0,0,UGRD
2021 Spring,PLPT,4500,Special Topics,031937,"Zebadua Yanez,Veronica Alicia",002,20332,CGAS,3.76,11,2,4,3,1,1,0,0,0,0,0,UGRD
2021 Spring,PORT,2120,Interm Intensive Portuguese,032104,"Feitosa,Lilian Passos WIchert",001,10675,CGAS,3.31,13,0,5,3,2,1,0,1,0,0,1,UGRD
2021 Spring,PPL,4010,Research Seminar,032136,"Jackson,Katharine Victoria",002,12366,CGAS,3.64,14,3,8,1,1,0,0,0,0,0,1,UGRD
2021 Spring,PSED,1020,Understanding Early Child Dev,046220,"Crump,Sherilyn",T101,21206,SCPS,3.89,57,7,31,18,1,0,0,0,0,0,0,UGRD
2021 Spring,PSED,1030,Hlth Sfty &Envir Erly Child Ed,046221,"Crump,Sherilyn",T101,21208,SCPS,3.76,45,0,26,14,1,1,2,0,0,1,0,UGRD
2021 Spring,PSED,1040,Fund of Teach Early Childhood,046222,"Crump,Sherilyn",T101,21210,SCPS,3.86,37,7,16,12,1,1,0,0,0,0,0,UGRD
2021 Spring,PSHM,4300,Intro Population Health,044366,"Kronenburg,Maria A",101,19531,SCPS,3.94,15,0,12,3,0,0,0,0,0,0,0,UGRD
2021 Spring,PSHM,4600,Serv Excellence in Hlth Care,044735,"Jackson,Kevin",101,19521,SCPS,3.90,24,0,17,6,1,0,0,0,0,0,0,UGRD
2021 Spring,PSHM,4700,Econ Finance Health Care,044365,"Erath,Mark",101,19518,SCPS,3.69,21,10,7,1,0,1,1,0,0,0,1,UGRD
2021 Spring,PSHM,5700,Econ Finance Health Care,044364,"Erath,Mark",501,19528,SCPS,,,1,2,1,0,0,0,0,0,0,1,GRAD
2021 Spring,PSLP,5330,Communication & Team Develpmnt,004346,"McCarthy,John R",701,19532,SCPS,3.93,14,10,2,1,1,0,0,0,0,0,0,GRAD
2021 Spring,PSLP,5340,Financial Mgmt for Leaders,004345,"Achilles,Wendy W",701,19533,SCPS,3.72,14,1,7,1,2,2,0,0,0,0,1,GRAD
2021 Spring,PSPA,5020,Public Organization Mgmt,040509,"Greene,Celeste M",701,19535,SCPS,3.87,22,3,13,4,1,1,0,0,0,0,0,GRAD
2021 Spring,PSPA,5030,Public Budgeting and Fin. Mgmt,040510,"Dunning,John E",701,19534,SCPS,3.81,27,12,6,5,1,3,0,0,0,0,0,GRAD
2021 Spring,PSPM,5030,Intro to Project Mgmt,029786,"Kropp,Edward H.",701,19539,SCPS,3.88,16,3,8,4,1,0,0,0,0,0,0,GRAD
2021 Spring,PSPM,5210,Project Risk Management,029797,"Powers,Michael C",701,19537,SCPS,,,0,4,3,0,0,1,0,1,0,1,GRAD
2021 Spring,PSPM,5290,Agile Project Management,043656,"Parente,Susan G",701,19538,SCPS,3.54,15,0,9,4,0,0,0,1,0,0,1,GRAD
2021 Spring,PST,4999,Thesis/Political & Soc Thought,039788,"Smith,Michael J",001,10929,CGAS,3.81,24,4,17,2,0,0,0,0,0,0,1,UGRD
2021 Spring,PSTS,1010,Digital Tech & Communication,040746,"Kelly,Hope Y",560,20751,SCPS,3.86,25,2,17,4,0,1,1,0,0,0,0,UGRD
2021 Spring,PSYC,1010,Introductory Psychology,032423,"Mazurek,Christopher J",001,10677,CGAS,3.62,257,0,99,85,34,19,11,2,0,1,6,UGRD
2021 Spring,PSYC,2005,Rsch Methods & Data Analysis I,032539,"Morris,James Patrick",002,12980,CGAS,3.84,148,51,54,22,10,7,2,0,0,0,4,UGRD
2021 Spring,PSYC,2005,Rsch Methods & Data Analysis I,032539,"Smyth,Frederick Leroy",001,10680,CGAS,3.60,97,35,19,9,11,9,9,2,1,1,1,UGRD
2021 Spring,PSYC,2150,Introduction to Cognition,032487,"Willingham,Daniel Thompson",001,12970,CGAS,3.65,208,17,72,65,25,14,7,4,1,0,5,UGRD
2021 Spring,PSYC,2200,Survey Neural Basis of Behav,032491,"Clabough,Erin D",001,12641,CGAS,3.27,140,1,27,34,21,27,14,7,2,4,5,UGRD
2021 Spring,PSYC,2410,Abnormal Psychology,032566,"Horn,Erin Elaine",001,12085,CGAS,3.33,140,7,24,39,27,20,4,9,6,1,3,UGRD
2021 Spring,PSYC,2600,Intro to Social Psychology,032521,"Mazurek,Christopher J",002,12084,CGAS,3.63,136,0,46,58,14,12,2,0,2,0,2,UGRD
2021 Spring,PSYC,2600,Intro to Social Psychology,032521,"Smyth,Frederick Leroy",003,19103,CGAS,3.67,58,15,18,9,6,7,1,1,1,0,1,UGRD
2021 Spring,PSYC,2600,Intro to Social Psychology,032521,"Wilson,Timothy D",001,10679,CGAS,3.65,116,28,31,27,11,11,4,3,0,0,1,UGRD
2021 Spring,PSYC,2700,Intro to Child Psychology,032516,"Vaish,Amrisha",001,10678,CGAS,3.83,409,2,302,53,26,11,8,2,3,2,1,UGRD
2021 Spring,PSYC,3006,Res Methods & Data Analysis II,032540,"Meyer Jr.,Michael Joseph",001,12979,CGAS,3.89,62,33,12,11,2,2,0,0,0,0,2,UGRD
2021 Spring,PSYC,3006,Res Methods & Data Analysis II,032540,"Schmidt,Karen M",002,10681,CGAS,3.55,32,1,7,11,9,3,0,1,0,0,0,UGRD
2021 Spring,PSYC,3310,RM: R Applications in Psych,045373,"Meyer Jr.,Michael Joseph",001,13001,CGAS,3.96,36,9,22,5,0,0,0,0,0,0,0,UGRD
2021 Spring,PSYC,3420,The Nature Nurture Debate,044985,"Turkheimer,Eric",001,19043,CGAS,3.38,48,0,20,4,7,8,3,2,2,2,0,UGRD
2021 Spring,PSYC,3450,Psychology of Women and Gender,044986,"Avery,Lanice",001,12971,CGAS,3.51,102,0,35,33,12,14,1,1,3,0,3,UGRD
2021 Spring,PSYC,3490,Infant Development,032576,"Grossmann,Tobias",001,12972,CGAS,3.92,367,120,194,32,11,5,2,0,1,0,2,UGRD
2021 Spring,PSYC,3500,Special Topics in Psychology,040634,"Beeler,Stefen James Garrett",002,19107,CGAS,3.96,22,5,14,3,0,0,0,0,0,0,0,UGRD
2021 Spring,PSYC,3500,Special Topics in Psychology,040634,"Ribic,Adema",001,19044,CGAS,3.98,27,10,15,2,0,0,0,0,0,0,0,UGRD
2021 Spring,PSYC,4110,Psycholinguistics,032607,"Loncke,Filip T",001,10684,CGAS,3.82,29,0,15,12,1,1,0,0,0,0,0,UGRD
2021 Spring,PSYC,4135,"Love, Sex, Parenting, Family",045517,"Emery,Robert E",001,19047,CGAS,3.96,16,0,14,2,0,0,0,0,0,0,0,UGRD
2021 Spring,PSYC,4290,Memory Distortions,032602,"Dodson,Chad S",001,19048,CGAS,3.84,14,1,9,3,0,0,1,0,0,0,0,UGRD
2021 Spring,PSYC,4500,Spec Tops: Psychology,032600,"Becker,Ian Daniel",008,19056,CGAS,3.82,17,1,9,6,0,0,1,0,0,0,0,UGRD
2021 Spring,PSYC,4500,Spec Tops: Psychology,032600,"Clabough,Erin D",002,19050,CGAS,4.00,14,2,12,0,0,0,0,0,0,0,0,UGRD
2021 Spring,PSYC,4500,Spec Tops: Psychology,032600,"Patterson,Charlotte J",004,19052,CGAS,3.55,15,0,7,0,4,4,0,0,0,0,0,UGRD
2021 Spring,PSYC,4500,Spec Tops: Psychology,032600,"Potter,Emma Christine",009,20670,CGAS,3.62,11,0,2,6,2,1,0,0,0,0,0,UGRD
2021 Spring,PSYC,4500,Spec Tops: Psychology,032600,"Stern,Jessica A",005,19053,CGAS,3.90,20,10,6,2,2,0,0,0,0,0,0,UGRD
2021 Spring,PSYC,4500,Spec Tops: Psychology,032600,"Teles Santos Golino,Mariana",006,19054,CGAS,3.59,13,5,2,2,1,1,1,1,0,0,1,UGRD
2021 Spring,PSYC,4500,Spec Tops: Psychology,032600,"Wood,Adrienne Rix",007,19055,CGAS,3.51,16,2,6,4,1,1,0,0,0,1,1,UGRD
2021 Spring,PSYC,4603,Psyc of Sexual Orientation,032634,"Patterson,Charlotte J",001,19057,CGAS,3.86,16,0,12,2,1,1,0,0,0,0,0,UGRD
2021 Spring,PSYC,4606,Cog Biases in Anxiety Disorder,043418,"Teachman,Bethany A",001,19058,CGAS,3.72,17,2,7,5,0,2,1,0,0,0,0,UGRD
2021 Spring,PSYC,5265,Functional Neuroanatomy,040902,"Erisir,Alev",001,19060,CGAS,3.89,13,2,9,0,2,0,0,0,0,0,0,GRAD
2021 Spring,PSYC,5265,Functional Neuroanatomy,040902,"Williams,Cedric L",001,19060,CGAS,3.89,13,2,9,0,2,0,0,0,0,0,0,GRAD
2021 Spring,PSYC,5323,RM: R in Psychology,045671,"Meyer Jr.,Michael Joseph",001,13849,CGAS,3.95,12,1,9,2,0,0,0,0,0,0,0,GRAD
2021 Spring,PSYC,5332,Quantified Cognition,045688,"Sederberg,Per Benjamin",001,14079,CGAS,,,2,5,1,0,0,0,0,0,0,0,GRAD
2021 Spring,PSYC,5500,Current Topics in Psychology,032717,"Van Horn,John Darrell",001,19061,CGAS,,,0,4,6,0,0,0,0,0,0,0,GRAD
2021 Spring,PSYC,5720,Funds of Item Response Theory,042637,"Schmidt,Karen M",001,11910,CGAS,3.88,13,7,3,2,0,1,0,0,0,0,0,GRAD
2021 Spring,PSYC,7610,Adv Rsch Methods Social Psych,032786,"Oishi,Shigehiro",001,20786,CGAS,,,2,4,1,0,0,0,0,0,0,0,GRAD
2021 Spring,RELA,2750,African Religions,033802,"Hoehler-Fatton,Cynthia Heyden",001,20362,CGAS,3.56,16,1,5,6,0,2,1,0,1,0,0,UGRD
2021 Spring,RELA,2850,Afro Creole Relg in Americas,033807,"Skora,Kara Ellis",001,19280,CGAS,3.51,15,3,8,1,0,1,0,0,1,0,1,UGRD
2021 Spring,RELA,5094,What is Love?,045836,"Ogunnaike,Oludamini",001,18721,CGAS,,,1,4,2,0,0,0,0,0,0,0,GRAD
2021 Spring,RELB,2054,Tibetan Buddhism Introduction,033840,"Taylor,Andrew Steven",100,18895,CGAS,3.93,127,77,36,4,7,1,0,0,0,1,1,UGRD
2021 Spring,RELB,2100,Buddhism,033831,"Braun,Erik C",100,12295,CGAS,3.72,63,2,34,21,0,1,2,1,1,0,1,UGRD
2021 Spring,RELC,1220,Early Christianity & N Testmnt,033953,"Spittler,Janet Elizabeth",100,12490,CGAS,3.94,277,0,239,30,4,4,0,0,0,0,0,UGRD
2021 Spring,RELC,2850,Kingdom of God,044068,"Marsh Jr.,Charles Robert",100,18823,CGAS,3.88,27,0,19,6,2,0,0,0,0,0,0,UGRD
2021 Spring,RELC,3056,In Defense of Sin,041342,"Portmann,John Edward",001,18729,CGAS,3.74,14,1,7,2,3,1,0,0,0,0,0,UGRD
2021 Spring,RELC,3077,Liberation Theology,041854,"Jones,Paul Dafydd",001,13447,CGAS,3.98,17,1,15,1,0,0,0,0,0,0,0,UGRD
2021 Spring,RELC,3115,Evangelicalism,045350,"Henry,James Daryn",100,19231,CGAS,3.82,30,0,19,8,2,0,0,1,0,0,0,UGRD
2021 Spring,RELC,3447,History of Christian Ethics,039950,"Hawthorne,Laura Frances",100,20298,CGAS,3.88,26,0,17,8,1,0,0,0,0,0,0,UGRD
2021 Spring,RELG,1040,Intro Eastern Religious Trads,034141,"Allen,Michael S",100,13449,CGAS,3.90,223,8,161,46,1,5,1,0,1,0,0,UGRD
2021 Spring,RELG,2160,Religion in America Since 1865,034154,"Warren,Heather A",100,10704,CGAS,3.87,96,0,74,12,4,5,1,0,0,0,0,UGRD
2021 Spring,RELG,2210,Religion Ethics & Environment,042484,"Jenkins,Willis Jackson",001,12778,CGAS,3.80,262,3,125,118,5,6,2,1,1,1,0,UGRD
2021 Spring,RELG,2559,New Course: RELG,039192,"DeMauro,Anthony A",002,20297,CGAS,4.00,12,4,8,0,0,0,0,0,0,0,0,UGRD
2021 Spring,RELG,2630,Business Ethics and Society,034171,"Mathewes,Charles T",100,19226,CGAS,3.89,15,3,9,1,2,0,0,0,0,0,0,UGRD
2021 Spring,RELG,2660,Spirituality in America,041858,"Hedstrom,Matthew Sigurd",100,11594,CGAS,3.85,61,0,48,8,1,1,0,1,0,0,2,UGRD
2021 Spring,RELG,3375,Spiritual Writing,043676,"Ochs,Vanessa L",001,13471,CGAS,3.89,18,1,12,4,1,0,0,0,0,0,0,UGRD
2021 Spring,RELG,3416,Sustainability and Asceticism,046074,"Allen,Michael S",001,19729,CGAS,3.94,19,0,15,4,0,0,0,0,0,0,0,UGRD
2021 Spring,RELG,3820,Global Ethics & Climate Change,043097,"Kreider,Luke Beck",001,19204,CGAS,3.85,13,0,8,4,1,0,0,0,0,0,0,UGRD
2021 Spring,RELG,4500,Majors Seminar,034232,"Portmann,John Edward",002,13003,CGAS,3.90,16,0,13,2,0,1,0,0,0,0,0,UGRD
2021 Spring,RELG,8715,Tutorial:Abrahamic Philos Theo,045120,"Ochs,Peter W",001,19699,CGAS,,,4,2,0,0,0,0,0,0,0,0,GRAD
2021 Spring,RELH,3740,Hinduism through Narrative Lit,034394,"Nemec,John William",001,20299,CGAS,3.94,14,0,11,3,0,0,0,0,0,0,0,UGRD
2021 Spring,RELI,2024,Jewish-Muslim Relations,044433,"Andruss,Jessica H",001,12501,CGAS,3.85,15,0,7,7,0,0,0,0,0,0,1,UGRD
2021 Spring,RELI,5415,Intro Arabic & Islamic Studies,046146,"Al-Rahim,Ahmed",001,20151,CGAS,,,2,4,0,0,0,0,0,0,0,0,GRAD
2021 Spring,RELJ,3170,Modern Jewish Thought,042626,"Biemann,Asher D",001,18791,CGAS,3.85,12,3,3,6,0,0,0,0,0,0,0,UGRD
2021 Spring,RELJ,3490,Jewish Weddings,043618,"Ochs,Vanessa L",001,18793,CGAS,3.88,40,0,27,11,2,0,0,0,0,0,0,UGRD
2021 Spring,RUSS,2020,Second-Year Russian,034638,"Walsh,Yuliya",001,10713,CGAS,3.89,12,0,10,1,0,1,0,0,0,0,0,UGRD
2021 Spring,RUSS,5160,Soviet Literature,034699,"Clowes,Edith W.",001,19435,CGAS,,,0,7,2,0,0,0,0,0,0,0,GRAD
2021 Spring,RUTR,2470,Understanding Russia,034781,"Urbanovich,Yuri",001,12530,CGAS,3.95,33,0,27,6,0,0,0,0,0,0,0,UGRD
2021 Spring,RUTR,2730,Dostoevsky,034784,"Stuart,Madelyn Corbett",100,12044,CGAS,3.98,13,7,5,1,0,0,0,0,0,0,0,UGRD
2021 Spring,RUTR,3360,20th Century Russian Lit,034789,"Clowes,Edith W.",001,11909,CGAS,3.81,13,0,6,6,1,0,0,0,0,0,0,UGRD
2021 Spring,SARC,5400,Data Visualization,044034,"Field,Eric Matthew",001,10066,ARCH,3.89,53,1,41,7,1,3,0,0,0,0,0,GRAD
2021 Spring,SARC,6720,Design Computation 2,045090,"Stranix,Kathleen Bridget",1,10115,ARCH,3.70,30,0,8,17,4,1,0,0,0,0,0,GRAD
2021 Spring,SAST,3300,The Pleasures of Bollywood,040844,"Patel,Geeta H",001,19211,CGAS,3.99,25,10,14,1,0,0,0,0,0,0,0,UGRD
2021 Spring,SATR,3000,Wmn Wrtng in Ind&Pak: '47-pres,034856,"Farooqi,Mehr A",001,12404,CGAS,3.83,24,4,8,11,1,0,0,0,0,0,0,UGRD
2021 Spring,SEC,3040,Writing and Comm in Tech,045343,"Joyce,Chad T.",701,20825,SCPS,3.40,11,0,8,1,0,0,0,0,0,1,1,UGRD
2021 Spring,SLAV,2360,Dracula,035128,"Stepanic,Stanley Joseph",001,11642,CGAS,3.86,168,69,59,24,9,2,2,1,1,1,0,UGRD
2021 Spring,SLFK,2120,Russian Folklore,035180,"Stepanic,Stanley Joseph",001,19439,CGAS,3.79,41,14,15,4,3,2,1,1,0,0,1,UGRD
2021 Spring,SLTR,3300,Facing Evil in 20th Century,042456,"Tolczyk,Dariusz",001,19440,CGAS,3.96,34,0,31,2,1,0,0,0,0,0,0,UGRD
2021 Spring,SOC,1010,Introductory Sociology,035243,"Buckelew,Rose Marie",100,10730,CGAS,3.82,212,6,163,24,5,5,1,1,1,0,6,UGRD
2021 Spring,SOC,2052,Sociology of the Family,035342,"Wilcox,William Bradford",100,11481,CGAS,3.87,145,39,58,38,5,0,1,0,1,0,3,UGRD
2021 Spring,SOC,2056,The Sociology of Culture,044680,"Reed,Isaac Ariail",100,19570,CGAS,3.35,36,0,7,11,5,5,4,1,2,0,1,UGRD
2021 Spring,SOC,2220,Social Problems,035321,"Sullivan,Teresa A.",100,12477,CGAS,3.67,50,10,18,8,7,4,1,0,2,0,0,UGRD
2021 Spring,SOC,2280,Medical Sociology,045905,"Aviles,Natalie",100,19578,CGAS,3.87,53,6,38,5,2,1,0,0,0,0,1,UGRD
2021 Spring,SOC,2320,Gender & Society,035328,"Skubby,David Andrew",100,19574,CGAS,3.77,48,3,24,13,5,2,0,1,0,0,0,UGRD
2021 Spring,SOC,2442,Systems of Inequality,040429,"Hoosier,Kimberly Dawn",100,14502,CGAS,3.86,43,0,27,13,3,0,0,0,0,0,1,UGRD
2021 Spring,SOC,2520,Topics in Death & Dying,035319,"Aviles,Natalie",001,19582,CGAS,3.64,29,2,12,12,1,0,0,0,1,0,1,UGRD
2021 Spring,SOC,2680,Introduction to Demography,046154,"Sullivan,Teresa A.",001,20384,CGAS,3.82,21,2,11,7,0,0,0,1,0,0,0,UGRD
2021 Spring,SOC,3020,Introduction to Social Theory,035372,"Kumar,Jagdish K",100,10734,CGAS,3.79,24,1,19,0,1,0,0,0,0,0,3,UGRD
2021 Spring,SOC,3110,Intro Survey Research Method,035379,"Guterbock,Thomas M",001,19588,CGAS,3.59,12,1,4,4,1,1,0,0,1,0,0,UGRD
2021 Spring,SOC,3130,Intro to Social Statistics,035381,"Wilcox,William Bradford",100,10738,CGAS,3.62,46,4,16,15,3,3,2,2,1,0,0,UGRD
2021 Spring,SOC,3400,Gender and Sexuality,035401,"Wilks,Mary Collier",001,20243,CGAS,3.31,21,0,2,10,3,2,1,1,1,1,0,UGRD
2021 Spring,SOC,3410,Race and Ethnic Relations,035402,"Vickerman,Milton",001,11508,CGAS,3.78,26,0,18,1,5,2,0,0,0,0,0,UGRD
2021 Spring,SOC,3470,Sociology of Development,035406,"Blumberg,Rae L",001,19602,CGAS,3.72,18,2,9,3,3,0,0,0,1,0,0,UGRD
2021 Spring,SOC,3480,Sociology of Globalization,042633,"Wang,Yingyao",001,19591,CGAS,3.90,26,0,17,9,0,0,0,0,0,0,0,UGRD
2021 Spring,SOC,3559,New Course: SOC,039374,"Makarova,Ekaterina V",001,19592,CGAS,3.66,21,0,7,10,3,0,0,0,1,0,0,UGRD
2021 Spring,SOC,3559,New Course: SOC,039374,"O'Loughlin,Johanna Carmen",002,19593,CGAS,3.29,15,0,2,6,4,2,0,0,0,0,1,UGRD
2021 Spring,SOC,3559,New Course: SOC,039374,"Press,Andrea Lee",003,20115,CGAS,3.85,21,4,9,6,2,0,0,0,0,0,0,UGRD
2021 Spring,SOC,3700,Health and Society,043187,"Skubby,David Andrew",100,11947,CGAS,3.75,51,0,24,16,7,3,0,0,0,0,1,UGRD
2021 Spring,SOC,3710,"Organizations, Insts, Markets",039525,"Gorman,Elizabeth H",001,19594,CGAS,3.48,12,0,1,5,5,0,1,0,0,0,0,UGRD
2021 Spring,SOC,4054,Political Sociology,035488,"Wang,Yingyao",001,19632,CGAS,3.85,15,2,7,5,1,0,0,0,0,0,0,UGRD
2021 Spring,SOC,4260,"Race, Crime and Punishment",045157,"Buckelew,Rose Marie",001,13404,CGAS,3.78,16,0,11,3,0,0,2,0,0,0,0,UGRD
2021 Spring,SOC,4350,Comp Gender Stratification,035470,"Blumberg,Rae L",001,19603,CGAS,3.83,15,2,7,5,0,1,0,0,0,0,0,UGRD
2021 Spring,SOC,4420,Sociology of Inequality,035476,"Vickerman,Milton",001,19596,CGAS,3.84,14,0,9,3,2,0,0,0,0,0,0,UGRD
2021 Spring,SOC,4430,"Love, Sex and Sociology",044163,"Zeno,Elissa",001,20008,CGAS,3.62,18,2,7,4,1,1,3,0,0,0,0,UGRD
2021 Spring,SOC,4559,New Course: SOC,040344,"Mullins,Ian",003,19633,CGAS,4.00,13,5,8,0,0,0,0,0,0,0,0,UGRD
