ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
11460,BME,8999,002,Independent Study,"1 - 12","James Adams","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11461,BME,8999,003,Independent Study,"1 - 12","Timothy Allen","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,2,30,0,"Master's Research"
11462,BME,8999,004,Independent Study,"1 - 12","Stuart Berr","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11463,BME,8999,005,Independent Study,"1 - 12","Brett Blackman","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11464,BME,8999,006,Independent Study,"1 - 12","Silvia Blemker","Mo 1:00AM - 3:30AM","Contact Department","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,4,30,0,"Master's Research"
11465,BME,8999,007,Independent Study,"1 - 12","Edward Botchwey","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11466,BME,8999,008,Independent Study,"1 - 12","David Chen","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11467,BME,8999,009,Independent Study,"1 - 12","Jeff Crandall","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,1,30,0,"Master's Research"
11468,BME,8999,010,Independent Study,"1 - 12","Brian Duling","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11469,BME,8999,011,Independent Study,"1 - 12","Frederick Epstein","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,1,30,0,"Master's Research"
11470,BME,8999,012,Independent Study,"1 - 12","Brent French","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,1,30,0,"Master's Research"
11471,BME,8999,013,Independent Study,"1 - 12","George Gillies","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11472,BME,8999,014,Independent Study,"1 - 12","William Guilford","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11473,BME,8999,015,Independent Study,"1 - 12","Brian Helmke","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11474,BME,8999,016,Independent Study,"1 - 12","Jeffrey Holmes","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,2,30,0,"Master's Research"
11475,BME,8999,017,Independent Study,"1 - 12","John Hossack","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,1,30,0,"Master's Research"
11476,BME,8999,018,Independent Study,"1 - 12","Kevin Janes","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,2,30,0,"Master's Research"
11477,BME,8999,019,Independent Study,"1 - 12","Kimberly Kelly","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11478,BME,8999,020,Independent Study,"1 - 12","Richard Kent","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11479,BME,8999,021,Independent Study,"1 - 12","Yong Kim","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11480,BME,8999,022,Independent Study,"1 - 12","Alexander Klibanov","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11481,BME,8999,023,Independent Study,"1 - 12","Michael Lawrence","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11482,BME,8999,024,Independent Study,"1 - 12","Craig Meyer","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11483,BME,8999,025,Independent Study,"1 - 12","John Mugler","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11484,BME,8999,026,Independent Study,"1 - 12","Roy Ogle","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11485,BME,8999,027,Independent Study,"1 - 12","Jason Papin","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,2,30,0,"Master's Research"
11486,BME,8999,028,Independent Study,"1 - 12","Shayn Peirce-Cottler","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,1,30,0,"Master's Research"
11487,BME,8999,029,Independent Study,"1 - 12","Richard Price","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,1,30,0,"Master's Research"
11488,BME,8999,030,Independent Study,"1 - 12","Jeffrey Saucerman","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,2,30,0,"Master's Research"
11489,BME,8999,032,Independent Study,"1 - 12","Thomas Skalak","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11490,BME,8999,033,Independent Study,"1 - 12","William Walker","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11491,BME,8999,035,Independent Study,"1 - 12","Mark Williams","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,2,30,0,"Master's Research"
11492,BME,8999,036,Independent Study,"1 - 12","Paul Yates","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,1,30,0,"Master's Research"
11493,BME,8999,037,Independent Study,"1 - 12","Jeffrey Corwin","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11494,BME,8999,038,Independent Study,"1 - 12","Brant Isakson","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11495,BME,8999,039,Independent Study,"1 - 12","Cato Laurencin","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11496,BME,8999,040,Independent Study,"1 - 12","Klaus Ley","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11497,BME,8999,041,Independent Study,"1 - 12","Cameron Bass","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11498,BME,8999,042,Independent Study,"1 - 12","Christopher Rembold","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11775,BME,8999,043,Independent Study,"1 - 12","Bradford Bennett","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11838,BME,8999,044,Independent Study,"1 - 12","Michael Salerno","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,0,30,0,"Master's Research"
11882,BME,8999,045,Independent Study,"1 - 12","Peter Kasson","TBA","TBA","07/13/2015 - 08/06/2015","","","","","","","","","","","","","Master's Research","",Open,1,5,0,"Master's Research"
11931,BME,8999,046,Independent Study,"1 - 12","Song Hu","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,3,5,0,"Master's Research"
11937,BME,8999,046,Independent Study,"1 - 12","Jaime Mata","TBA","TBA","07/13/2015 - 08/06/2015","","","","","","","","","","","","","Master's Research","",Closed,1,1,0,"Master's Research"
12642,BME,8999,047,Independent Study,"1 - 12","Jennifer Munson","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,3,30,0,"Master's Research"
12703,BME,8999,048,Independent Study,"1 - 12","George Christ","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Master's Research","",Open,1,30,0,"Master's Research"
11499,BME,9999,001,Independent Study,"1 - 12","Scott Acton","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11500,BME,9999,002,Independent Study,"1 - 12","James Adams","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11501,BME,9999,003,Independent Study,"1 - 12","Timothy Allen","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11502,BME,9999,004,Independent Study,"1 - 12","Cameron Bass","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11503,BME,9999,005,Independent Study,"1 - 12","Stuart Berr","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11504,BME,9999,006,Independent Study,"1 - 12","Brett Blackman","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11505,BME,9999,007,Independent Study,"1 - 12","Silvia Blemker","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11506,BME,9999,008,Independent Study,"1 - 12","Edward Botchwey","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11507,BME,9999,009,Independent Study,"1 - 12","David Chen","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11508,BME,9999,010,Independent Study,"1 - 12","Jeffrey Corwin","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11509,BME,9999,011,Independent Study,"1 - 12","Jeff Crandall","Mo 8:00AM - 10:30AM","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11510,BME,9999,012,Independent Study,"1 - 12","Brian Duling","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11511,BME,9999,013,Independent Study,"1 - 12","Frederick Epstein","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,1,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11512,BME,9999,014,Independent Study,"1 - 12","Brent French","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11513,BME,9999,015,Independent Study,"1 - 12","George Gillies","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11514,BME,9999,016,Independent Study,"1 - 12","William Guilford","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11515,BME,9999,017,Independent Study,"1 - 12","Brian Helmke","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,1,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11516,BME,9999,018,Independent Study,"1 - 12","Jeffrey Holmes","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,1,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11517,BME,9999,019,Independent Study,"1 - 12","John Hossack","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,2,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11518,BME,9999,020,Independent Study,"1 - 12","Brant Isakson","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11519,BME,9999,021,Independent Study,"1 - 12","Kevin Janes","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,2,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11520,BME,9999,022,Independent Study,"1 - 12","Kimberly Kelly","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,2,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11521,BME,9999,023,Independent Study,"1 - 12","Richard Kent","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11522,BME,9999,024,Independent Study,"1 - 12","Yong Kim","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11523,BME,9999,025,Independent Study,"1 - 12","Alexander Klibanov","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11524,BME,9999,026,Independent Study,"1 - 12","Cato Laurencin","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11525,BME,9999,027,Independent Study,"1 - 12","Michael Lawrence","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,1,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11526,BME,9999,028,Independent Study,"1 - 12","Klaus Ley","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11527,BME,9999,029,Independent Study,"1 - 12","Craig Meyer","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11528,BME,9999,030,Independent Study,"1 - 12","John Mugler","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11529,BME,9999,031,Independent Study,"1 - 12","Roy Ogle","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11530,BME,9999,032,Independent Study,"1 - 12","Jason Papin","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,3,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11531,BME,9999,033,Independent Study,"1 - 12","Shayn Peirce-Cottler","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,3,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11532,BME,9999,034,Independent Study,"1 - 12","Richard Price","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,2,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11533,BME,9999,035,Independent Study,"1 - 12","Christopher Rembold","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11534,BME,9999,036,Independent Study,"1 - 12","Jeffrey Saucerman","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,2,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11535,BME,9999,038,Independent Study,"1 - 12","Thomas Skalak","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11536,BME,9999,039,Independent Study,"1 - 12","William Walker","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11537,BME,9999,041,Independent Study,"1 - 12","Mark Williams","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11538,BME,9999,042,Independent Study,"1 - 12","Paul Yates","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11896,BME,9999,043,Independent Study,"1 - 12","Michael Salerno","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,1,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
12687,BME,9999,044,Independent Study,"1 - 12","Peter Kasson","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Dissertation","",Open,1,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
12068,BUS,5030,701,Lecture,"3","Charles Pak","Mo 8:00PM - 10:00PM","Web-Based Course-No class mtgs","05/18/2015 - 07/06/2015","","","","","","","","","","","","","Designing Dynamic Security Architecture","",Open,1,24,0,"Explores the building blocks needed to implement security within the System Development Life-Cycle (SDLC).  Focuses on how to analyze internal applications, computing platforms/network infrastructure, and corporate objectives with an eye toward designing flexible security architecture that is best suited for the enterprise.  Studies in-depth defense techniques and how they are applied to optimize security architecture."
12069,BUS,5050,701,Lecture,"3","David Ward","Mo 3:00AM - 3:01AM","Web-Based Course-No class mtgs","05/18/2015 - 07/06/2015","","","","","","","","","","","","","Threat Assessment and Security Measures","",Open,3,24,0,"Learn how to anticipate and respond to threats using an arsenal of security tools, appliances, and devices including encryption, firewalls, intrusion detection systems, vulnerability assessment systems, single sign on, virtual private networks, and authentication systems.  Includes implementing practical network security measures including the importance of hardening operating systems and applications to minimize vulnerabilities."
12686,CE,4000,001,Lecture,"3","Brian Smith","MoTuWeThFr 10:00AM - 11:00AM","Contact Department","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Construction Engineering","",Closed,1,1,0,"Construction engineers plan and manage the construction of infrastructure needed by society,  working with four fundamental resources:  labor, machinery, materials, and money.  This course introduces students to the activities and challenges of construction engineering, with an emphasis on scheduling and estimating.  The course includes numerous guest speakers from industry.Cannot receive credit for both CE 4000 & ARCH 5340.  Prerequisites:  CE 2010 and Civil Engr major/minor"
12779,CE,4500,001,Lecture,"1","Brian Smith","TBA","TBA","07/13/2015 - 08/06/2015","","","","","","","","","","","","","Special Topics in Civil Engineering","BIM",Open,0,1,0,"Applies basic engineering principles, analytical procedures and design methodology to special problems of current interest in civil engineering.  Topic for each semester are announced at the time of course enrollment.  Prerequisite: Fourth-year standing and instructor permission."
11778,CE,4995,001,Independent Study,"1 - 4","Teresa Culver","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Civil Engineering Research"," ",Open,0,30,0,"Study of a civil engineering problem in depth by each student using library, computer, or laboratory facilities. The project is conducted in close consultation with departmental faculty and involves survey, analysis, or project development. Progress reports and a comprehensive written report are required. May be repeated if necessary.  Prerequisite: Contact individual professor for Instructor Permission."
11791,CE,4995,002,Independent Study,"1 - 4","Michael Fontaine","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Civil Engineering Research"," ",Open,0,30,0,"Study of a civil engineering problem in depth by each student using library, computer, or laboratory facilities. The project is conducted in close consultation with departmental faculty and involves survey, analysis, or project development. Progress reports and a comprehensive written report are required. May be repeated if necessary.  Prerequisite: Contact individual professor for Instructor Permission."
11816,CE,4995,003,Independent Study,"1 - 4","Richard Miksad","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Civil Engineering Research"," ",Open,0,30,0,"Study of a civil engineering problem in depth by each student using library, computer, or laboratory facilities. The project is conducted in close consultation with departmental faculty and involves survey, analysis, or project development. Progress reports and a comprehensive written report are required. May be repeated if necessary.  Prerequisite: Contact individual professor for Instructor Permission."
11855,CE,4995,004,Independent Study,"1 - 4","Byungkyu Park","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Civil Engineering Research"," ",Open,0,30,0,"Study of a civil engineering problem in depth by each student using library, computer, or laboratory facilities. The project is conducted in close consultation with departmental faculty and involves survey, analysis, or project development. Progress reports and a comprehensive written report are required. May be repeated if necessary.  Prerequisite: Contact individual professor for Instructor Permission."
11925,CE,4995,005,Independent Study,"1 - 4","James Smith","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Civil Engineering Research","",Open,0,30,0,"Study of a civil engineering problem in depth by each student using library, computer, or laboratory facilities. The project is conducted in close consultation with departmental faculty and involves survey, analysis, or project development. Progress reports and a comprehensive written report are required. May be repeated if necessary.  Prerequisite: Contact individual professor for Instructor Permission."
11878,CE,4995,006,Independent Study,"1 - 4","Andres Clarens","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Civil Engineering Research"," ",Open,0,1,0,"Study of a civil engineering problem in depth by each student using library, computer, or laboratory facilities. The project is conducted in close consultation with departmental faculty and involves survey, analysis, or project development. Progress reports and a comprehensive written report are required. May be repeated if necessary.  Prerequisite: Contact individual professor for Instructor Permission."
11754,CE,6993,001,Independent Study,"1 - 12","Byungkyu Park","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member. Master's-level graduate students.  Prerequisites: Instructor Permission"
11807,CE,6993,002,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member. Master's-level graduate students.  Prerequisites: Instructor Permission"
11830,CE,6993,003,Independent Study,"1 - 12","Brian Smith","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member. Master's-level graduate students.  Prerequisites: Instructor Permission"
11859,CE,6993,004,Independent Study,"1 - 12","Richard Miksad","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Independent Study","",Open,2,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member. Master's-level graduate students.  Prerequisites: Instructor Permission"
11900,CE,6993,005,Independent Study,"1 - 12","Jonathan Goodall","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Independent Study","",Open,1,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member. Master's-level graduate students.  Prerequisites: Instructor Permission"
11907,CE,6993,006,Independent Study,"1 - 12","Lindsay Burden","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Detailed study of graduate course material on an independent basis under the guidance of a faculty member. Master's-level graduate students.  Prerequisites: Instructor Permission"
11860,CE,6995,001,Independent Study,"1 - 12","Richard Miksad","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Supervised Project Research"," ",Open,2,30,0,"Formal record of student commitment to project research under the guidance of a faculty advisor. Registration may be repeated as necessary. Master's-level graduate students. Prerequisites: Instructor Permission"
11901,CE,6995,002,Independent Study,"1 - 12","Brian Smith","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research under the guidance of a faculty advisor. Registration may be repeated as necessary. Master's-level graduate students. Prerequisites: Instructor Permission"
11902,CE,6995,003,Independent Study,"1 - 12","Jose Gomez","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Supervised Project Research","",Open,0,30,0,"Formal record of student commitment to project research under the guidance of a faculty advisor. Registration may be repeated as necessary. Master's-level graduate students. Prerequisites: Instructor Permission"
11747,CE,8999,001,Independent Study,"1 - 12","Steven Chase","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Thesis","",Open,1,30,0,"Formal record of student commitment to master's thesis research under the guidance of a faculty advisor. Registration may be repeated as necessary.  Prerequisites: Instructor Permission"
11748,CE,8999,002,Independent Study,"1 - 12","Andres Clarens","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Thesis","",Open,0,30,0,"Formal record of student commitment to master's thesis research under the guidance of a faculty advisor. Registration may be repeated as necessary.  Prerequisites: Instructor Permission"
11749,CE,8999,003,Independent Study,"1 - 12","Teresa Culver","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Thesis","",Open,1,30,0,"Formal record of student commitment to master's thesis research under the guidance of a faculty advisor. Registration may be repeated as necessary.  Prerequisites: Instructor Permission"
11750,CE,8999,004,Independent Study,"1 - 12","Wu-Seng Lung","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Thesis","",Open,0,30,0,"Formal record of student commitment to master's thesis research under the guidance of a faculty advisor. Registration may be repeated as necessary.  Prerequisites: Instructor Permission"
11751,CE,8999,005,Independent Study,"1 - 12","Byungkyu Park","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Thesis","",Open,0,30,0,"Formal record of student commitment to master's thesis research under the guidance of a faculty advisor. Registration may be repeated as necessary.  Prerequisites: Instructor Permission"
11752,CE,8999,006,Independent Study,"1 - 12","Brian Smith","TBA","TBA","06/15/2015 - 08/07/2015","","","","","","","","","","","","","Thesis","",Open,0,30,0,"Formal record of student commitment to master's thesis research under the guidance of a faculty advisor. Registration may be repeated as necessary.  Prerequisites: Instructor Permission"
